index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
10,11,1,1,added,2020-11-29 09:48:10,2020-11-29 09:49:10,0,0,2020-11-29 09:48:10,accuweather.com,1606661350,.accuweather.com,1,0,_gat_awxTracker,/,0,0,1
11,12,1,1,added,2020-11-29 09:48:10,2022-11-19 09:48:10,0,0,2020-11-29 09:48:10,scorecardresearch.com,1668869290,.scorecardresearch.com,1,0,UID,/,0,0,16823a21936a86ac5fa0d4g1606661290
12,13,1,1,added,2020-11-29 09:48:10,2022-11-19 09:48:10,0,0,2020-11-29 09:48:10,scorecardresearch.com,1668869290,.scorecardresearch.com,1,0,UIDR,/,0,0,1606661290
13,14,1,1,added,2020-11-29 09:48:10,2021-11-29 15:48:10,1,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,1,A3,/,0,0,d=AQABBKq0w18CEPc-uzb1uh7rs19IfLLmUNMFEgEBAQEGxV_NXwAAAAAA_SMAAA&S=AQAAAjPvypzOHNAB68cf0Cr_Uv8
14,15,1,1,added,2020-11-29 09:48:10,2021-11-29 15:48:10,0,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,0,B,/,0,0,d6k76m9fs7d5a&b=3&s=ip
15,16,1,1,added,2020-11-29 09:48:10,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,adsrvr.org,1638197290,.adsrvr.org,1,1,TDID,/,0,0,5fa927dc-9f3a-44a2-96a1-375103c74a90
16,17,1,1,added,2020-11-29 09:48:10,2021-11-29 15:36:56,0,0,2020-11-29 09:48:10,mid.rkdms.com,1638218216,.mid.rkdms.com,1,1,sessionid,/,0,0,h-213b4c13b732b1f1099005b64232819f_t-1606661290
17,18,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,1,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,1,A3,/,0,0,d=AQABBKq0w18CEPXztX6Ogl-FqvBF4E3YsB8FEgEBAQEGxV_NXwAAAAAA_SMAAA&S=AQAAAnOqZYIr2-fQ_Lfe0pn9iW0
18,19,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,0,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,0,B,/,0,0,1vc6o9lfs7d5a&b=3&s=hn
19,20,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,1,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,1,A3,/,0,0,d=AQABBKq0w18CELxhujttZt6j8vytxgZFpN4FEgEBAQEGxV_NXwAAAAAA_SMAAA&S=AQAAAm42uG3LhHpOF7e5JHChANY
20,21,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,0,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,0,B,/,0,0,dt9250pfs7d5a&b=3&s=tj
21,22,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,1,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,1,A3,/,0,0,d=AQABBKq0w18CEOnGAxM3DTdn_W7VfyUcOFgFEgEBAQEGxV_NXwAAAAAA_SMAAA&S=AQAAAhdXd7GS3ZACDeiliBDxL_U
22,23,1,1,changed,2020-11-29 09:48:10,2021-11-29 15:48:10,0,0,2020-11-29 09:48:10,yahoo.com,1638218890,.yahoo.com,1,0,B,/,0,0,5ge0s4lfs7d5a&b=3&s=gv
23,24,1,1,added,2020-11-29 09:48:10,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,rubiconproject.com,1638197290,.rubiconproject.com,1,1,khaos,/,0,0,KI38NDPF-T-2WFA
24,25,1,1,added,2020-11-29 09:48:10,9999-12-31 23:59:59,0,1,2020-11-29 09:48:10,rubiconproject.com,0,.rubiconproject.com,1,1,rsid,/,0,0,1|GNuxNVAQ/ObEUWah2Yg1PQvji99hJKStlzdRFcWfPQ1ywYWROwTkQ8aYZtWIiOikWhustFOrDwusFCicA0m6HAXtoRwBg0Y1qy8pecDeQU51/D/GCqBBO62TV6jYKVuVbrzx0VIwUy6fzA==
25,26,1,1,added,2020-11-29 09:48:10,2020-11-30 08:59:59,0,0,2020-11-29 09:48:10,rubiconproject.com,1606744799,.rubiconproject.com,1,1,ses2,/,0,0,
26,27,1,1,added,2020-11-29 09:48:10,2020-11-30 08:59:59,0,0,2020-11-29 09:48:10,rubiconproject.com,1606744799,.rubiconproject.com,1,1,vis2,/,0,0,135890^1
27,28,1,1,added,2020-11-29 09:48:10,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,rubiconproject.com,1638197290,.rubiconproject.com,1,1,audit,/,0,0,1|mFVHqHkj5bEhTIWPNCTVnxbnfSRvPFcgFnJ/cW8XOHAIhARZ90eiycLdKk/xvHBXWDgltc/TIgbggJ3pD4CYm04pEN3ApJUb0A+VO7RH1E0=
28,29,1,1,added,2020-11-29 09:48:10,2020-11-30 08:59:59,0,0,2020-11-29 09:48:10,rubiconproject.com,1606744799,.rubiconproject.com,1,1,ses15,/,0,0,
29,30,1,1,added,2020-11-29 09:48:10,2020-11-30 08:59:59,0,0,2020-11-29 09:48:10,rubiconproject.com,1606744799,.rubiconproject.com,1,1,vis15,/,0,0,135890^1
30,31,1,1,added,2020-11-29 09:48:10,2021-02-27 09:48:10,0,0,2020-11-29 09:48:10,3lift.com,1614437290,.3lift.com,1,1,tluid,/,0,0,15031945849460103596
31,32,1,1,added,2020-11-29 09:48:10,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,casalemedia.com,1638197290,.casalemedia.com,1,0,CMID,/,0,0,X8O0qrrFgCbWPXs928BbFQAA
32,33,1,1,added,2020-11-29 09:48:10,2021-02-27 09:48:10,0,0,2020-11-29 09:48:10,casalemedia.com,1614437290,.casalemedia.com,1,0,CMPS,/,0,0,460
33,34,1,1,added,2020-11-29 09:48:10,2020-11-30 09:48:10,0,0,2020-11-29 09:48:10,casalemedia.com,1606747690,.casalemedia.com,1,0,CMDD,/,0,0,AAL9UgE*
34,35,1,1,added,2020-11-29 09:48:10,2020-11-30 09:48:10,0,0,2020-11-29 09:48:10,casalemedia.com,1606747690,.casalemedia.com,1,0,CMST,/,0,0,X8O0ql-DtKoB
35,36,1,1,added,2020-11-29 09:48:10,2021-02-27 09:48:10,1,0,2020-11-29 09:48:10,adnxs.com,1614437290,.adnxs.com,1,1,icu,/,0,0,ChgI9oJHEAoYASABKAEwqumO_gU4AUABSAEQqumO_gUYAA..
36,37,1,1,added,2020-11-29 09:48:10,2021-02-27 09:48:10,1,0,2020-11-29 09:48:10,adnxs.com,1614437290,.adnxs.com,1,1,uuid2,/,0,0,300727038644032539
37,38,1,1,added,2020-11-29 09:48:10,9999-12-31 23:59:59,0,1,2020-11-29 09:48:10,www.accuweather.com,0,www.accuweather.com,0,0,no_bid,/,0,0,0.50
38,39,1,1,added,2020-11-29 09:48:10,9999-12-31 23:59:59,0,1,2020-11-29 09:48:10,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
39,40,1,1,deleted,2020-11-29 09:48:10,9999-12-31 23:59:59,0,1,2020-11-29 09:48:10,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
40,41,1,1,added,2020-11-29 09:48:11,2022-11-29 09:48:11,1,0,2020-11-29 09:48:11,doubleclick.net,1669733291,.doubleclick.net,1,1,IDE,/,0,0,AHWqTUn9Z3Wpnn2Eru5DrhIHyjx-TuwRTpo2kiq0ZZZTbbERgspmijVQC2n6dniE
41,42,1,1,deleted,2020-11-29 09:48:09,2020-11-29 10:03:09,0,0,2020-11-29 09:48:09,doubleclick.net,1606662189,.doubleclick.net,1,1,test_cookie,/,0,0,CheckForPermission
42,43,1,1,added,2020-11-29 09:48:11,2021-12-24 09:48:11,0,0,2020-11-29 09:48:11,accuweather.com,1640357291,.accuweather.com,1,0,__gads,/,0,0,ID=98b29b37c59e76b9:T=1606661291:S=ALNI_MamSpJyC_5tomZvd_yl5-gb4OJnTw
43,44,1,1,added,2020-11-29 09:48:12,2020-12-29 09:48:11,0,0,2020-11-29 09:48:12,capi.connatix.com,1609253291,capi.connatix.com,0,0,cnx_userId,/,0,0,c399befced7f4a3a908bb15a5bcb93c6
44,45,1,1,added,2020-11-29 09:48:12,2020-12-29 09:48:12,0,0,2020-11-29 09:48:12,www.accuweather.com,1609253292,www.accuweather.com,0,0,cnx_userId,/,0,0,c399befced7f4a3a908bb15a5bcb93c6
45,46,1,1,added,2020-11-29 09:48:13,2021-05-28 10:48:13,0,0,2020-11-29 09:48:13,www.accuweather.com,1622213293,www.accuweather.com,0,0,kppid_managed,/,0,0,kppidff_NyzvFohi
46,47,1,1,changed,2020-11-29 09:48:10,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,adsrvr.org,1638197293,.adsrvr.org,1,0,TDID,/,0,0,5fa927dc-9f3a-44a2-96a1-375103c74a90
47,48,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,adsrvr.org,1638197293,.adsrvr.org,1,0,TDCPM,/,0,0,CAESFQoGY2FzYWxlEgsIxIjSyfqfijkQBRgDKAUyCwja9tT2kKCKORAFQh0iGwgBEhcKE3N2X3R1cmJpbmVfZmVlZGJhY2sQAVoGY2FzYWxlYANyBmNhc2FsZQ..
48,49,1,1,changed,2020-11-29 09:48:10,2021-02-27 09:48:13,1,0,2020-11-29 09:48:13,adnxs.com,1614437293,.adnxs.com,1,1,uuid2,/,0,0,300727038644032539
49,50,1,1,changed,2020-11-29 09:48:10,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1638197293,.casalemedia.com,1,0,CMID,/,0,0,X8O0qrrFgCbWPXs928BbFQAA
50,51,1,1,changed,2020-11-29 09:48:10,2021-02-27 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1614437293,.casalemedia.com,1,0,CMPS,/,0,0,460
51,52,1,1,added,2020-11-29 09:48:13,2021-02-27 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1614437293,.casalemedia.com,1,0,CMPRO,/,0,0,446
52,53,1,1,changed,2020-11-29 09:48:10,2020-11-30 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1606747693,.casalemedia.com,1,0,CMST,/,0,0,X8O0ql-DtK0B
53,54,1,1,changed,2020-11-29 09:48:10,2020-11-30 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1606747693,.casalemedia.com,1,0,CMDD,/,0,0,AAL9UgE*
54,55,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,casalemedia.com,1638197293,.casalemedia.com,1,0,CMRUM3,/,0,0,275fc3b4ad27605fa927dc-9f3a-44a2-96a1-375103c74a90
55,56,1,1,changed,2020-11-29 09:48:11,2021-12-24 09:48:13,0,0,2020-11-29 09:48:13,accuweather.com,1640357293,.accuweather.com,1,0,__gads,/,0,0,ID=98b29b37c59e76b9-22bbc4ad1fc50007:T=1606661293:RT=1606661293:S=ALNI_MYiIieL2NonsPDCfOoLhjSzXj2S0g
56,57,1,1,changed,2020-11-29 09:48:10,2021-02-27 09:48:14,1,0,2020-11-29 09:48:14,adnxs.com,1614437294,.adnxs.com,1,1,uuid2,/,0,0,300727038644032539
57,58,1,1,added,2020-11-29 09:48:14,2020-11-29 10:48:14,1,0,2020-11-29 09:48:14,doubleclick.net,1606664894,.doubleclick.net,1,1,DSID,/,0,0,NO_DATA
