index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
24,25,1,1,added,2020-11-29 09:21:23,2021-02-27 09:21:23,1,0,2020-11-29 09:21:23,adnxs.com,1614435683,.adnxs.com,1,1,icu,/,0,0,ChgI9oJHEAoYASABKAEw49yO_gU4AUABSAEQ49yO_gUYAA..
25,26,1,1,added,2020-11-29 09:21:23,2021-02-27 09:21:23,1,0,2020-11-29 09:21:23,adnxs.com,1614435683,.adnxs.com,1,1,uuid2,/,0,0,841445980071692986
26,27,1,1,added,2020-11-29 09:21:23,2021-11-29 09:21:23,0,0,2020-11-29 09:21:23,casalemedia.com,1638195683,.casalemedia.com,1,0,CMID,/,0,0,X8OuYxiZpdzK226CYpDSVQAA
27,28,1,1,added,2020-11-29 09:21:23,2021-02-27 09:21:23,0,0,2020-11-29 09:21:23,casalemedia.com,1614435683,.casalemedia.com,1,0,CMPS,/,0,0,460
28,29,1,1,added,2020-11-29 09:21:23,2020-11-30 09:21:23,0,0,2020-11-29 09:21:23,casalemedia.com,1606746083,.casalemedia.com,1,0,CMST,/,0,0,X8OuY1-DrmMB
29,30,1,1,added,2020-11-29 09:21:23,2020-11-30 09:21:23,0,0,2020-11-29 09:21:23,casalemedia.com,1606746083,.casalemedia.com,1,0,CMDD,/,0,0,AAL9UgE*
30,31,1,1,added,2020-11-29 09:21:23,2021-11-29 09:21:23,0,0,2020-11-29 09:21:23,rubiconproject.com,1638195683,.rubiconproject.com,1,1,khaos,/,0,0,KI37OXMK-G-FDFM
31,32,1,1,added,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,rubiconproject.com,0,.rubiconproject.com,1,1,rsid,/,0,0,1|GNuxNVAQ/ObEUWah2Yg1PQvji99hJKStlzdRFcWfPQ1ywYWROwTkQ8aYZtWIiOikWhustFOrDwusFCicA0m6HAXtoRwBg0Y1qy8pecDeQU51/D/GCqBBO62TV6jYKVuVbrzx0VIwUy6fzA==
32,33,1,1,added,2020-11-29 09:21:23,2020-11-30 08:59:59,0,0,2020-11-29 09:21:23,rubiconproject.com,1606744799,.rubiconproject.com,1,1,ses2,/,0,0,
33,34,1,1,added,2020-11-29 09:21:23,2020-11-30 08:59:59,0,0,2020-11-29 09:21:23,rubiconproject.com,1606744799,.rubiconproject.com,1,1,vis2,/,0,0,135890^1
34,35,1,1,added,2020-11-29 09:21:23,2021-11-29 09:21:23,0,0,2020-11-29 09:21:23,rubiconproject.com,1638195683,.rubiconproject.com,1,1,audit,/,0,0,1|mFVHqHkj5bG2fCXExeLBIRbnfSRvPFcgFnJ/cW8XOHD1XRTK65jgacLdKk/xvHBXWDgltc/TIgbggJ3pD4CYm04pEN3ApJUb0A+VO7RH1E0=
35,36,1,1,added,2020-11-29 09:21:23,2020-11-30 08:59:59,0,0,2020-11-29 09:21:23,rubiconproject.com,1606744799,.rubiconproject.com,1,1,ses15,/,0,0,
36,37,1,1,added,2020-11-29 09:21:23,2020-11-30 08:59:59,0,0,2020-11-29 09:21:23,rubiconproject.com,1606744799,.rubiconproject.com,1,1,vis15,/,0,0,135890^1
37,38,1,1,added,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
38,39,1,1,deleted,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
39,40,1,1,added,2020-11-29 09:21:24,2020-12-29 09:21:24,0,0,2020-11-29 09:21:24,capi.connatix.com,1609251684,capi.connatix.com,0,0,cnx_userId,/,0,0,49a67301efce462887b56f35e15ea329
40,41,1,1,added,2020-11-29 09:21:24,2020-12-29 09:21:24,0,0,2020-11-29 09:21:24,www.accuweather.com,1609251684,www.accuweather.com,0,0,cnx_userId,/,0,0,49a67301efce462887b56f35e15ea329
41,42,1,1,added,2020-11-29 09:21:24,2022-11-29 09:21:23,1,0,2020-11-29 09:21:24,doubleclick.net,1669731683,.doubleclick.net,1,1,IDE,/,0,0,AHWqTUkUGLhyygWKznVD-9PvU6nYQ5qAbg6vHq0jGjfXugwpLOu6vlH0yczgNY7x
42,43,1,1,deleted,2020-11-29 09:21:22,2020-11-29 09:36:21,0,0,2020-11-29 09:21:22,doubleclick.net,1606660581,.doubleclick.net,1,1,test_cookie,/,0,0,CheckForPermission
43,44,1,1,added,2020-11-29 09:21:24,2021-12-24 09:21:23,0,0,2020-11-29 09:21:24,accuweather.com,1640355683,.accuweather.com,1,0,__gads,/,0,0,ID=55d2370d9a89e024:T=1606659683:S=ALNI_MY4KX2cOHfI08wOMLTG7lCqHdHkbQ
44,45,1,1,added,2020-11-29 09:21:25,2021-05-28 10:21:25,0,0,2020-11-29 09:21:25,www.accuweather.com,1622211685,www.accuweather.com,0,0,kppid_managed,/,0,0,kppidff_NyzlgTfR
45,46,1,1,changed,2020-11-29 09:21:24,2021-12-24 09:21:25,0,0,2020-11-29 09:21:26,accuweather.com,1640355685,.accuweather.com,1,0,__gads,/,0,0,ID=55d2370d9a89e024-222d131519c50002:T=1606659685:RT=1606659685:S=ALNI_MYvD2NL7dmPGve-JI_ZnD7aGu042g
46,47,1,1,added,2020-11-29 09:21:26,2021-02-27 09:21:26,0,0,2020-11-29 09:21:26,3lift.com,1614435686,.3lift.com,1,1,sync,/sync,0,0,CgoIgQIQg4GFo-EuCgoI4gEQg4GFo-EuCgoI5gEQg4GFo-EuCgoIhwIQg4GFo-EuCgkIORCDgYWj4S4KCQg6EIOBhaPhLgoJCAsQg4GFo-EuCgoIjAIQg4GFo-EuCgkIXxCDgYWj4S4KCQgfEIOBhaPhLg==
47,48,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:26,0,0,2020-11-29 09:21:26,3lift.com,1614435686,.3lift.com,1,1,tluid,/,0,0,15822634023359399431
