index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
10,11,1,1,added,2020-11-29 09:39:25,2021-11-29 09:39:25,0,0,2020-11-29 09:39:25,www.accuweather.com,1638196765,www.accuweather.com,0,0,us_privacy,/,0,0,1YNN
11,12,1,1,added,2020-11-29 09:39:25,2021-11-29 09:39:25,0,0,2020-11-29 09:39:25,www.accuweather.com,1638196765,www.accuweather.com,0,0,_pubcid,/,0,0,cf2f4269-e3f9-4840-8117-d6429ee460fe
12,13,1,1,added,2020-11-29 09:39:25,2022-11-29 09:39:25,0,0,2020-11-29 09:39:25,accuweather.com,1669732765,.accuweather.com,1,0,_ga,/,0,0,GA1.2.1363652989.1606660766
13,14,1,1,added,2020-11-29 09:39:25,2020-11-30 09:39:25,0,0,2020-11-29 09:39:25,accuweather.com,1606747165,.accuweather.com,1,0,_gid,/,0,0,GA1.2.1700668001.1606660766
14,15,1,1,added,2020-11-29 09:39:25,2020-11-29 09:40:25,0,0,2020-11-29 09:39:25,accuweather.com,1606660825,.accuweather.com,1,0,_gat_awxTracker,/,0,0,1
15,16,1,1,added,2020-11-29 09:39:25,2021-11-29 15:28:11,0,0,2020-11-29 09:39:25,mid.rkdms.com,1638217691,.mid.rkdms.com,1,1,sessionid,/,0,0,h-694f5a7f10a5befcd553fff0173ca249_t-1606660765
16,17,1,1,added,2020-11-29 09:39:25,2021-11-29 09:39:25,0,0,2020-11-29 09:39:25,adsrvr.org,1638196765,.adsrvr.org,1,1,TDID,/,0,0,d7201973-7e18-4c80-9d76-da12e237384e
17,18,1,1,added,2020-11-29 09:39:25,2022-11-19 09:39:25,0,0,2020-11-29 09:39:25,scorecardresearch.com,1668868765,.scorecardresearch.com,1,0,UID,/,0,0,1EE23a21936a84a25a3cf5g1606660765
18,19,1,1,added,2020-11-29 09:39:25,2022-11-19 09:39:25,0,0,2020-11-29 09:39:25,scorecardresearch.com,1668868765,.scorecardresearch.com,1,0,UIDR,/,0,0,1606660765
19,20,1,1,added,2020-11-29 09:39:25,2021-11-29 15:39:25,1,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,1,A3,/,0,0,d=AQABBJ2yw18CEGJEs499ZTOjXSUxXQCCuekFEgEBAQEExV_NXwAAAAAA_SMAAA&S=AQAAAloU6xvr1PJ3nAkMCFzHOsI
20,21,1,1,added,2020-11-29 09:39:25,2021-11-29 15:39:25,0,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,0,B,/,0,0,ejec201fs7ckt&b=3&s=ip
21,22,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:25,1,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,1,A3,/,0,0,d=AQABBJ2yw18CEMmXmVBE01-PxECvNVz2NrIFEgEBAQEExV_NXwAAAAAA_SMAAA&S=AQAAAt2xXpmkriiPNm3oV32_MR4
22,23,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:25,0,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,0,B,/,0,0,b4dnmbhfs7ckt&b=3&s=te
23,24,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:25,1,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,1,A3,/,0,0,d=AQABBJ2yw18CEGPUGiTOo0VL3zBruf9jHmAFEgEBAQEExV_NXwAAAAAA_SMAAA&S=AQAAAhHPNwUxyP_xckp1yYBNFXw
24,25,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:25,0,0,2020-11-29 09:39:25,yahoo.com,1638218365,.yahoo.com,1,0,B,/,0,0,607j3vtfs7ckt&b=3&s=sj
25,26,1,1,added,2020-11-29 09:39:25,2021-02-27 09:39:25,0,0,2020-11-29 09:39:25,3lift.com,1614436765,.3lift.com,1,1,tluid,/,0,0,11927825188202167046
26,27,1,1,added,2020-11-29 09:39:26,2021-11-29 09:39:25,0,0,2020-11-29 09:39:26,casalemedia.com,1638196765,.casalemedia.com,1,0,CMID,/,0,0,X8OynW6PKI3h7aNkvJAfXwAA
27,28,1,1,added,2020-11-29 09:39:26,2021-02-27 09:39:25,0,0,2020-11-29 09:39:26,casalemedia.com,1614436765,.casalemedia.com,1,0,CMPS,/,0,0,460
28,29,1,1,added,2020-11-29 09:39:26,2020-11-30 09:39:25,0,0,2020-11-29 09:39:26,casalemedia.com,1606747165,.casalemedia.com,1,0,CMDD,/,0,0,AAL9UgE*
29,30,1,1,added,2020-11-29 09:39:26,2020-11-30 09:39:25,0,0,2020-11-29 09:39:26,casalemedia.com,1606747165,.casalemedia.com,1,0,CMST,/,0,0,X8OynV-Dsp0B
30,31,1,1,added,2020-11-29 09:39:26,2021-02-27 09:39:26,1,0,2020-11-29 09:39:26,adnxs.com,1614436766,.adnxs.com,1,1,icu,/,0,0,ChgI9oJHEAoYASABKAEwneWO_gU4AUABSAEQneWO_gUYAA..
31,32,1,1,added,2020-11-29 09:39:26,2021-02-27 09:39:26,1,0,2020-11-29 09:39:26,adnxs.com,1614436766,.adnxs.com,1,1,uuid2,/,0,0,5494268734785563819
32,33,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:26,1,0,2020-11-29 09:39:26,yahoo.com,1638218366,.yahoo.com,1,1,A3,/,0,0,d=AQABBJ2yw18CENUdc_3fo8BXzMUSs0DtzBoFEgEBAQEExV_NXwAAAAAA_SMAAA&S=AQAAAiepMbQn4B4D59x2UcsRnOI
33,34,1,1,changed,2020-11-29 09:39:25,2021-11-29 15:39:26,0,0,2020-11-29 09:39:26,yahoo.com,1638218366,.yahoo.com,1,0,B,/,0,0,1lj7d81fs7ckt&b=3&s=si
34,35,1,1,added,2020-11-29 09:39:26,2021-11-29 09:39:26,0,0,2020-11-29 09:39:26,rubiconproject.com,1638196766,.rubiconproject.com,1,1,khaos,/,0,0,KI38C4ZB-A-FAUH
35,36,1,1,added,2020-11-29 09:39:26,9999-12-31 23:59:59,0,1,2020-11-29 09:39:26,rubiconproject.com,0,.rubiconproject.com,1,1,rsid,/,0,0,1|GNuxNVAQ/ObEUWah2Yg1PQvji99hJKStlzdRFcWfPQ1ywYWROwTkQ8aYZtWIiOikWhustFOrDwusFCicA0m6HAXtoRwBg0Y1qy8pecDeQU51/D/GCqBBO62TV6jYKVuVbrzx0VIwUy6fzA==
36,37,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,ses2,/,0,0,135890^1
37,38,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,vis2,/,0,0,135890^1
38,39,1,1,added,2020-11-29 09:39:26,2021-11-29 09:39:26,0,0,2020-11-29 09:39:26,rubiconproject.com,1638196766,.rubiconproject.com,1,1,audit,/,0,0,1|mFVHqHkj5bHE7qS5LHMEvRbnfSRvPFcgFnJ/cW8XOHBFWniMoPO+XMLdKk/xvHBXWDgltc/TIgbggJ3pD4CYm04pEN3ApJUb0A+VO7RH1E0=
39,40,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,ses9,/,0,0,135890^1
40,41,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,vis9,/,0,0,135890^1
41,42,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,ses15,/,0,0,
42,43,1,1,added,2020-11-29 09:39:26,2020-11-30 09:00:00,0,0,2020-11-29 09:39:26,rubiconproject.com,1606744800,.rubiconproject.com,1,1,vis15,/,0,0,135890^1
43,44,1,1,added,2020-11-29 09:39:26,9999-12-31 23:59:59,0,1,2020-11-29 09:39:26,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
44,45,1,1,deleted,2020-11-29 09:39:26,9999-12-31 23:59:59,0,1,2020-11-29 09:39:26,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
45,46,1,1,added,2020-11-29 09:39:26,2021-12-29 09:39:26,0,0,2020-11-29 09:39:26,www.accuweather.com,1640788766,www.accuweather.com,0,0,_v__chartbeat3,/,0,0,DxmT9oCdoWbbB6DrBa
46,47,1,1,changed,2020-11-29 09:39:24,2020-11-29 10:09:26,0,0,2020-11-29 09:39:26,www.accuweather.com,1606662566,www.accuweather.com,0,0,_cb_svref,/,0,0,null
47,48,1,1,added,2020-11-29 09:39:26,2022-11-29 09:39:26,1,0,2020-11-29 09:39:26,doubleclick.net,1669732766,.doubleclick.net,1,1,IDE,/,0,0,AHWqTUkxGWJSAJ3Mu1wmzqNDKHKpaYNr7aJWvStqtZWMPFXCtYJyw4uV6UxliJFj
48,49,1,1,deleted,2020-11-29 09:39:24,2020-11-29 09:54:23,0,0,2020-11-29 09:39:24,doubleclick.net,1606661663,.doubleclick.net,1,1,test_cookie,/,0,0,CheckForPermission
49,50,1,1,added,2020-11-29 09:39:26,2021-12-24 09:39:26,0,0,2020-11-29 09:39:26,accuweather.com,1640356766,.accuweather.com,1,0,__gads,/,0,0,ID=60a1734de23de8be:T=1606660766:S=ALNI_MbGVC4QGOBM4jx_2qngbI49fH1VOg
50,51,1,1,added,2020-11-29 09:39:27,2020-12-29 09:39:27,0,0,2020-11-29 09:39:27,capi.connatix.com,1609252767,capi.connatix.com,0,0,cnx_userId,/,0,0,cdd50e96a0834d83b90fa7ddd71a850a
51,52,1,1,added,2020-11-29 09:39:27,2020-12-29 09:39:27,0,0,2020-11-29 09:39:27,www.accuweather.com,1609252767,www.accuweather.com,0,0,cnx_userId,/,0,0,cdd50e96a0834d83b90fa7ddd71a850a
52,53,1,1,added,2020-11-29 09:39:27,2021-05-28 10:39:27,0,0,2020-11-29 09:39:27,www.accuweather.com,1622212767,www.accuweather.com,0,0,kppid_managed,/,0,0,kppidff_Nyzr9NPF
53,54,1,1,changed,2020-11-29 09:39:26,2021-12-24 09:39:28,0,0,2020-11-29 09:39:28,accuweather.com,1640356768,.accuweather.com,1,0,__gads,/,0,0,ID=60a1734de23de8be-225f3cc21ec50001:T=1606660768:RT=1606660768:S=ALNI_Mab9i5TNW84Zd1g580i28OGbJu_AA
